"","AddressCodeID","HouseNumber","StreetDorm","City","AddressNote","Latitude","Longitude","address"
"1536",1837,228,"Trowbridge St.","Detroit","",NA,NA,"228 Trowbridge St."
"1537",2027,239,"Trowbridge St.","Detroit","",NA,NA,"239 Trowbridge St."
"1538",1838,2490,"Tuxedo St.","Detroit","",NA,NA,"2490 Tuxedo St."
"1539",1839,3225,"Tuxedo St.","Detroit","",NA,NA,"3225 Tuxedo St."
"1540",1841,5079,"Underwood Ave.","Detroit","",NA,NA,"5079 Underwood Ave."
"1541",1879,2081,"Virginia Park St.","Detroit","",NA,NA,"2081 Virginia Park St."
"1542",1884,659,"W. Canfield St.","Detroit","",NA,NA,"659 W. Canfield St."
"1543",2150,1135,"W. Chicago Blvd","Detroit","",NA,NA,"1135 W. Chicago Blvd"
"1544",1885,2928,"W. Euclid St.","Detroit","",NA,NA,"2928 W. Euclid St."
"1545",2121,3530,"W. Kirby St.","Detroit","",NA,NA,"3530 W. Kirby St."
"1546",1932,2233,"Webb St.","Detroit","",NA,NA,"2233 Webb St."
"1547",1933,2975,"Webb St.","Detroit","",NA,NA,"2975 Webb St."
"1548",1935,3020,"West Boston Blvd","Detroit","",NA,NA,"3020 West Boston Blvd"
"1549",1936,3842,"West Buena Vista St.","Detroit","",NA,NA,"3842 West Buena Vista St."
"1550",1938,1725,"West Grand Blvd","Detroit","",NA,NA,"1725 West Grand Blvd"
"1551",1939,1740,"West Grand Blvd","Detroit","",NA,NA,"1740 West Grand Blvd"
"1552",1886,1740,"West Grand Blvd ","Detroit","",NA,NA,"1740 West Grand Blvd "
"1553",1887,1375,"West Grand Blvd.","Detroit","",NA,NA,"1375 West Grand Blvd."
"1554",1937,2341,"West Grand Blvd.","Detroit","",NA,NA,"2341 West Grand Blvd."
"1555",362,4275,"West Outer Drive","Detroit","",NA,NA,"4275 West Outer Drive"
"1556",1942,3281,"West Outer Drive","Detroit","",NA,NA,"3281 West Outer Drive"
"1557",2213,18503,"Wexford St.","Detroit","",NA,NA,"18503 Wexford St."
"1558",1967,18087,"Woodingham Dr.","Detroit","",NA,NA,"18087 Woodingham Dr."
"1559",1971,307,"Woodland St.","Detroit","",NA,NA,"307 Woodland St."
"1560",1980,7763,"Wykes St.","Detroit","",NA,NA,"7763 Wykes St."
"1561",1357,23603,"Liberty St.","Farmington","",NA,NA,"23603 Liberty St."
"1562",36,2016,"Albert St. ","Flint","",NA,NA,"2016 Albert St. "
"1563",70,1921,"Barks St.","Flint","",NA,NA,"1921 Barks St."
"1564",88,934,"Belmont Ave.","Flint","",NA,NA,"934 Belmont Ave."
"1565",1035,2025,"Chelan","Flint","",NA,NA,"2025 Chelan"
"1566",2168,4201,"Clio Road","Flint","",NA,NA,"4201 Clio Road"
"1567",1123,126,"E. Baker St.","Flint","",NA,NA,"126 E. Baker St."
"1568",172,167,"E. Hamilton ","Flint","",NA,NA,"167 E. Hamilton "
"1569",246,301,"E. Newell ","Flint","",NA,NA,"301 E. Newell "
"1570",247,733,"E. Paterson","Flint","",NA,NA,"733 E. Paterson"
"1571",248,301,"E. Patterson ","Flint","",NA,NA,"301 E. Patterson "
"1572",257,233,"E. Taylor","Flint","",NA,NA,"233 E. Taylor"
"1573",1148,710,"Evergreen Ave","Flint","",NA,NA,"710 Evergreen Ave"
"1574",2144,NA,"Farmhill Road","Flint","",NA,NA,"Farmhill Road"
"1575",1364,3519,"Lippincott","Flint","",NA,NA,"3519 Lippincott"
"1576",1403,3022,"Mallery St.","Flint","",NA,NA,"3022 Mallery St."
"1577",1583,1851,"Owen St. ","Flint","",NA,NA,"1851 Owen St. "
"1578",2250,4314,"Roberts St.","Flint","",NA,NA,"4314 Roberts St."
"1579",2245,1838,"Whittlesey","Flint","",NA,NA,"1838 Whittlesey"
"1580",1952,1914,"Whittlesy St.","Flint","",NA,NA,"1914 Whittlesy St."
"1581",733,NA,"","Inkster","",NA,NA,""
"1582",41,26949,"Andover St.","Inkster","",NA,NA,"26949 Andover St."
"1583",112,4381,"Bridgeport","Inkster","",NA,NA,"4381 Bridgeport"
"1584",1243,2969,"Hanover","Inkster","",NA,NA,"2969 Hanover"
"1585",1244,30111,"Hanover","Inkster","",NA,NA,"30111 Hanover"
"1586",1246,3811,"Harrison","Inkster","",NA,NA,"3811 Harrison"
"1587",1316,3250,"John Daly Road","Inkster","",NA,NA,"3250 John Daly Road"
"1588",1321,5151,"Julius Blvd.","Inkster","",NA,NA,"5151 Julius Blvd."
"1589",1336,27152,"Kitsch ","Inkster","",NA,NA,"27152 Kitsch "
"1590",1577,3462,"Oraway Ct.","Inkster","",NA,NA,"3462 Oraway Ct."
"1591",1652,29073,"Powers","Inkster","",NA,NA,"29073 Powers"
"1592",1785,3303,"Spruce","Inkster","",NA,NA,"3303 Spruce"
"1593",2211,3475,"Spruce","Inkster","",NA,NA,"3475 Spruce"
"1594",1982,4333,"Yorkville Ct.","Inkster","",NA,NA,"4333 Yorkville Ct."
"1595",1304,NA,"","Jackson","",NA,NA,""
"1596",1070,157,"County St.","Milan","",NA,NA,"157 County St."
"1597",92,6094,"Bermuda Lane","Mt. Morris","",NA,NA,"6094 Bermuda Lane"
"1598",40,10320,"Ann Arbor Road ","Plymouth","",NA,NA,"10320 Ann Arbor Road "
"1599",86,253,"Beechwood","River Rouge","",NA,NA,"253 Beechwood"
"1600",709,NA,"","Saginaw","",NA,NA,""
"1601",1090,2425,"Delaware","Saginaw","",NA,NA,"2425 Delaware"
"1602",1709,2220,"S. Jefferson","Saginaw","",NA,NA,"2220 S. Jefferson"
"1603",1818,1712,"Syracuse","Saginaw","",NA,NA,"1712 Syracuse"
"1604",1867,724,"Valley Circle Dr.","Saline","",NA,NA,"724 Valley Circle Dr."
"1605",1868,785,"Valley Circle Dr.","Saline","",NA,NA,"785 Valley Circle Dr."
"1606",1832,NA,"","Toledo","",NA,NA,""
"1607",1296,521,"Indiana Ave.","Toledo","",NA,NA,"521 Indiana Ave."
"1608",1298,1214,"Ironwood Ave.","Toledo","",NA,NA,"1214 Ironwood Ave."
"1609",1300,976,"Islington ","Toledo","",NA,NA,"976 Islington "
"1610",1615,1319,"Palmetto ","Toledo","",NA,NA,"1319 Palmetto "
"1611",2167,1451,"Palmwood","Toledo","",NA,NA,"1451 Palmwood"
"1612",1766,2351,"Scottwood","Toledo","",NA,NA,"2351 Scottwood"
"1613",1869,606,"Vance","Toledo","",NA,NA,"606 Vance"
"1614",1950,NA,"","Whitemore Lake","",NA,NA,""
"1615",1137,11456,"East Shore Drive","Whitmore Lake","",NA,NA,"11456 East Shore Drive"
"1616",1400,9545,"Main St. ","Whitmore Lake","",NA,NA,"9545 Main St. "
"1617",366,NA,"","Willow Run Village","",NA,NA,""
"1618",129,NA,"Building 5","Willow Run Village","",NA,NA,"Building 5"
"1619",1146,1365,"Erving Court","Willow Run Village","",NA,NA,"1365 Erving Court"
"1620",2215,1106,"Goshen","Willow Run Village","",NA,NA,"1106 Goshen"
"1621",2086,1401,"Hanover Court","Willow Run Village","",NA,NA,"1401  Hanover Court"
"1622",2189,1579,"Linden Court - ","Willow Run Village","",NA,NA,"1579 Linden Court - "
"1623",2233,1224,"Malden Court","Willow Run Village","",NA,NA,"1224 Malden Court"
"1624",2214,1217,"Natick Court","Willow Run Village","",NA,NA,"1217 Natick Court"
"1625",2232,1032,"Revere Ct.","Willow Run Village","",NA,NA,"1032 Revere Ct."
"1626",2223,1255,"Sudbury","Willow Run Village","",NA,NA,"1255 Sudbury"
"1627",2186,1471,"Sudbury Ct.","Willow Run Village","",NA,NA,"1471 Sudbury Ct."
"1628",2225,1383,"Swansea Ct.","Willow Run Village","",NA,NA,"1383 Swansea Ct."
"1629",1902,NA,"Ware Court","Willow Run Village","",NA,NA,"Ware Court"
"1630",1965,9543,"Woolman Oval","Willow Run Village","",NA,NA,"9543 Woolman Oval"
"1631",2216,9569,"Woolman Oval","Willow Run Village","",NA,NA,"9569 Woolman Oval"
"1632",627,NA,"","Ypsilanti","",NA,NA,""
"1633",87,115,"Bell St.","Ypsilanti","",NA,NA,"115 Bell St."
"1634",1084,3304,"Cross St.","Ypsilanti","",NA,NA,"3304 Cross St."
"1635",1085,425,"Cross St.","Ypsilanti","",NA,NA,"425 Cross St."
"1636",1086,NA,"Cross St.","Ypsilanti","",NA,NA,"Cross St."
"1637",563,1021,"Desoto St.","Ypsilanti","",NA,NA,"1021 Desoto St."
"1638",169,812,"E. Forest Ave.","Ypsilanti","",NA,NA,"812 E. Forest Ave."
"1639",1136,3150,"East Morgan Rd","Ypsilanti","",NA,NA,"3150 East Morgan Rd"
"1640",2204,601,"Emmet","Ypsilanti","",NA,NA,"601 Emmet"
"1641",1147,539,"Eugene St.","Ypsilanti","",NA,NA,"539 Eugene St."
"1642",2159,531,"Fairview Circle","Ypsilanti","",NA,NA,"531 Fairview Circle"
"1643",1156,333,"First Ave.","Ypsilanti","",NA,NA,"333 First Ave."
"1644",1213,2125,"Golfside Dr.","Ypsilanti","",NA,NA,"2125 Golfside Dr."
"1645",1214,2129,"Golfside Dr.","Ypsilanti","",NA,NA,"2129 Golfside Dr."
"1646",1216,2753,"Golfside Rd.","Ypsilanti","",NA,NA,"2753 Golfside Rd."
"1647",2104,735,"Havner Square?","Ypsilanti","",NA,NA,"735 Havner Square?"
"1648",1251,115,"Hawkins St.","Ypsilanti","",NA,NA,"115 Hawkins St."
"1649",1252,122,"Hawkins St.","Ypsilanti","",42.237776,-83.62312,"122 Hawkins St."
"1650",1253,126,"Hawkins St.","Ypsilanti","",NA,NA,"126 Hawkins St."
"1651",1272,829,"Hill St.","Ypsilanti","",NA,NA,"829 Hill St."
"1652",1303,1107,"Ivy Lane","Ypsilanti","",NA,NA,"1107 Ivy Lane"
"1653",1302,1107,"Ivy Lane ","Ypsilanti","",NA,NA,"1107 Ivy Lane "
"1654",2152,745,"Kirk","Ypsilanti","",NA,NA,"745 Kirk"
"1655",1344,4928,"Lakeridge St.","Ypsilanti","",NA,NA,"4928 Lakeridge St."
"1656",1385,1034,"Madison ","Ypsilanti","",NA,NA,"1034 Madison "
"1657",2247,820,"N. Mansfield","Ypsilanti","",NA,NA,"820 N. Mansfield"
"1658",1546,317,"N. Washington St.","Ypsilanti","",42.358271,-83.51208,"317 N. Washington St."
"1659",1547,825,"Nash Ave. ","Ypsilanti","",NA,NA,"825 Nash Ave. "
"1660",1560,609,"Norris St.","Ypsilanti","",NA,NA,"609 Norris St."
"1661",1562,622,"Oak St.","Ypsilanti","",NA,NA,"622 Oak St."
"1662",1707,201,"S. Hamilton St.","Ypsilanti","",NA,NA,"201 S. Hamilton St."
"1663",1708,415,"S. Hamilton St.","Ypsilanti","",NA,NA,"415 S. Hamilton St."
"1664",2185,734,"S. Huron St.","Ypsilanti","",NA,NA,"734 S. Huron St."
"1665",796,517,"Second Ave.","Ypsilanti","",NA,NA,"517 Second Ave."
"1666",1799,280,"Stephens Drive","Ypsilanti","",NA,NA,"280 Stephens Drive"
"1667",1800,291,"Stephens Drive","Ypsilanti","",NA,NA,"291 Stephens Drive"
"1668",2226,316,"W. Ainsworth","Ypsilanti","",NA,NA,"316 W. Ainsworth"
"1669",1925,2936,"Washtenaw Ave.","Ypsilanti","",NA,NA,"2936 Washtenaw Ave."
"1670",361,49,"West Lodge","Ypsilanti","",NA,NA,"49 West Lodge"
"1671",1979,9569,"Ypsi","Ypsilanti","",NA,NA,"9569 Ypsi"
"1672",2172,1000,"E. Forest","Ypsilanti?","",NA,NA,"1000 E. Forest"
"1673",1245,319,"Harriet","Ypsilanti?","",NA,NA,"319 Harriet"
"1674",NA,NA,NA,NA,NA,42.270962,-83.747775,"834 Green St."
"1675",NA,NA,NA,NA,NA,42.283158,-83.733688,"1009 Catherine St."
"1676",NA,NA,NA,NA,NA,42.28265,-83.735386,"210 Glen Ave."
"1677",NA,NA,NA,NA,NA,42.283174,-83.733706,"1005 Catherine St."
"1678",NA,NA,NA,NA,NA,42.283372,-83.736544,"1015 Catherine St."
"1679",NA,NA,NA,NA,NA,42.286474,-83.740173,"822 Fuller St."
"1680",NA,NA,NA,NA,NA,42.283199,-83.734042,"1027 Catherine St."
"1681",NA,NA,NA,NA,NA,42.283135,-83.733661,"1136 Catherine St."
"1682",NA,NA,NA,NA,NA,42.281408,-83.735232,"1103 E. Huron St."
"1683",NA,NA,NA,NA,NA,42.271486,-83.747773,"144 Hill St."
"1684",NA,NA,NA,NA,NA,42.282273,-83.734856,"1102 E. Ann St."
"1685",NA,NA,NA,NA,NA,42.276357,-83.739342,"735 Haven"
"1686",NA,NA,NA,NA,NA,42.283073,-83.735902,"311 Glen Ave."
"1687",NA,NA,NA,NA,NA,42.270602,-83.747504,"809 Green St."
"1688",NA,NA,NA,NA,NA,42.265368,-83.735976,"945 Woodlawn Ave."
"1689",NA,NA,NA,NA,NA,42.283559,-83.736388,"1009 E. Catherine St."
"1690",NA,NA,NA,NA,NA,42.257468,-83.719072,"Mosher-Jordan Hall"
"1691",NA,NA,NA,NA,NA,42.285762,-83.738374,"900 Fuller St."
"1692",NA,NA,NA,NA,NA,42.286323,-83.744524,"326 Beakes St."
"1693",NA,NA,NA,NA,NA,42.220944,-83.734908,"420 S. State St."
"1694",NA,NA,NA,NA,NA,42.275031,-83.742575,"West Quad"
"1695",NA,NA,NA,NA,NA,42.285745,-83.745329,"526 N. 5th Ave."
"1696",NA,NA,NA,NA,NA,42.272094,-83.740634,"815 S. State St."
"1697",NA,NA,NA,NA,NA,42.283003,-83.735897,"217 Glen Ave."
"1698",NA,NA,NA,NA,NA,42.283197,-83.734098,"1017 Catherine St."
"1699",NA,NA,NA,NA,NA,42.271363,-83.748256,"132 Hill St."
"1700",NA,NA,NA,NA,NA,42.265372,-83.735828,"947 Woodlawn Ave."
"1701",NA,NA,NA,NA,NA,42.282684,-83.745693,"212 N. 5th Ave."
"1702",NA,NA,NA,NA,NA,42.28253,-83.735383,"206 Glen Ave."
"1703",NA,NA,NA,NA,NA,42.284963,-83.745606,"502 N. 5th Ave."
"1704",NA,NA,NA,NA,NA,42.275839,-83.752607,"2nd St."
"1705",NA,NA,NA,NA,NA,42.278236,-83.732748,"3 Volland St."
"1706",NA,NA,NA,NA,NA,42.282068,-83.731912,"Couzens Hall"
"1707",NA,NA,NA,NA,NA,42.275016,-83.734728,"1118 S. University Ave."
"1708",NA,NA,NA,NA,NA,42.283072,-83.751153,"217 N 1 St."
"1709",NA,NA,NA,NA,NA,42.274996,-83.739363,"Lawyers Club"
"1710",NA,NA,NA,NA,NA,42.281328,-83.738445,"18 Ingalls St."
"1711",NA,NA,NA,NA,NA,42.278667,-83.742382,"322 Maynard"
"1712",NA,NA,NA,NA,NA,42.281555,-83.737484,"921 E. Huron St."
"1713",NA,NA,NA,NA,NA,42.274256,-83.730369,"1333 Washtenaw Ave."
"1714",NA,NA,NA,NA,NA,42.283563,-83.736511,"507 Glen Ave."
"1715",NA,NA,NA,NA,NA,42.274489,-83.726054,"619 Oxford Rd."
"1716",NA,NA,NA,NA,NA,42.284873,-83.745676,"502 N. 5th St."
"1717",NA,NA,NA,NA,NA,42.285242,-83.746288,"511 N. 5th Ave."
"1718",NA,NA,NA,NA,NA,42.270576,-83.742195,"912 Mary St."
"1719",NA,NA,NA,NA,NA,42.281522,-83.748495,"120 N Main St."
"1720",NA,NA,NA,NA,NA,42.270198,-83.74747,"908 Green St."
"1721",NA,NA,NA,NA,NA,42.271298,-83.747766,"808 Greene St."
"1722",NA,NA,NA,NA,NA,42.282694,-83.74573,"212 N. 5th St."
"1723",NA,NA,NA,NA,NA,42.285256,-83.756255,"724 Miller Ave."
"1724",NA,NA,NA,NA,NA,42.264862,-83.736841,"922 Woodlawn Ave."
"1725",NA,NA,NA,NA,NA,42.286558,-83.740425,"808 Fuller St."
"1726",NA,NA,NA,NA,NA,42.276635,-83.750652,"441 1st St."
"1727",NA,NA,NA,NA,NA,42.220964,-83.734922,"512 S. State St."
"1728",NA,NA,NA,NA,NA,42.358271,-83.512078,"317 N. Washington (Ypsilanti)"
"1729",NA,NA,NA,NA,NA,42.269689,-83.748323,"917 Brown St."
"1730",NA,NA,NA,NA,NA,42.28229,-83.740654,"200 N. State St."
"1731",NA,NA,NA,NA,NA,42.283466,-83.733583,"1136 E. Catherine St."
"1732",NA,NA,NA,NA,NA,42.283296,-83.749612,"108 Miller Ave."
"1733",NA,NA,NA,NA,NA,42.271355,-83.747729,"816 Green St."
"1734",NA,NA,NA,NA,NA,42.281568,-83.73172,"Alice Lloyd Hall"
"1735",NA,NA,NA,NA,NA,42.282704,-83.738338,"214 S. Ingalls St."
"1736",NA,NA,NA,NA,NA,42.283941,-83.735024,"Victor Vaughan"
"1737",NA,NA,NA,NA,NA,42.282755,-83.735884,"213 Glen Ave."
"1738",NA,NA,NA,NA,NA,42.286571,-83.740461,"806 Fuller St."
"1739",NA,NA,NA,NA,NA,42.285088,-83.745593,"504 N. 5th Ave."
"1740",NA,NA,NA,NA,NA,42.282547,-83.735401,"212 Glen Ave."
"1741",NA,NA,NA,NA,NA,42.288534,-83.746982,"105 E. Summit St."
"1742",NA,NA,NA,NA,NA,42.271273,-83.747918,"818 Green St."
"1743",NA,NA,NA,NA,NA,42.293935,-83.720503,"Bursley Hall"
"1744",NA,NA,NA,NA,NA,42.28651,-83.740281,"816 Fuller St."
"1745",NA,NA,NA,NA,NA,42.29064,-83.734138,"1144 Neelson Ct."
"1746",NA,NA,NA,NA,NA,42.2833661,-83.7364732,"1017 1/2 Catherine St."
"1747",NA,NA,NA,NA,NA,42.270028,-83.747851,"908 Greene"
"1748",NA,NA,NA,NA,NA,42.27537,-83.732149,"1338 Washtenaw Ave."
"1749",NA,NA,NA,NA,NA,42.271964,-83.748124,"139 Hill St."
"1750",NA,NA,NA,NA,NA,42.280305,-83.733531,"Corner of 14th and Washington"
"1751",NA,NA,NA,NA,NA,42.283457,-83.7367,"1005 E. Catherine St."
"1752",NA,NA,NA,NA,NA,42.286133,-83.744878,"312 Beakes St."
"1753",NA,NA,NA,NA,NA,42.283523,-83.736487,"501 Glen Ave."
"1754",NA,NA,NA,NA,NA,42.273922,-83.742818,"502 E. Madison St."
"1755",NA,NA,NA,NA,NA,42.275075,-83.729989,"1449 University Terrace"
"1756",NA,NA,NA,NA,NA,42.275876,-83.730811,"536 Elm St."
"1757",NA,NA,NA,NA,NA,42.281111,-83.728922,"Mary Markley Hall"
"1758",NA,NA,NA,NA,NA,42.275458,-83.733265,"University Towers"
"1759",NA,NA,NA,NA,NA,42.285283,-83.739845,"727 E. Kingsley St."
"1760",NA,NA,NA,NA,NA,42.28566,-83.746059,"521 N. 5th Ave."
"1761",NA,NA,NA,NA,NA,42.272158,-83.743532,"425 Hill St."
"1762",NA,NA,NA,NA,NA,42.31486,-83.699684,"Allen Rumsey"
"1763",NA,NA,NA,NA,NA,42.245145,-83.670717,"1214 Packard St."
"1764",NA,NA,NA,NA,NA,42.272236,-83.747645,"131 Adams Ave."
"1765",NA,NA,NA,NA,NA,42.286627,-83.740539,"608 Fuller St."
"1766",NA,NA,NA,NA,NA,42.273911,-83.742687,"520 E. Madison"
"1767",NA,NA,NA,NA,NA,42.287201,-83.745656,"709 N. 5th Ave"
"1768",NA,NA,NA,NA,NA,42.283557,-83.735679,"1017 E. Catherine St."
"1769",NA,NA,NA,NA,NA,42.286199,-83.74736,"625 N. 4th Ave."
"1770",NA,NA,NA,NA,NA,42.274443,-83.726052,"623 Oxford Rd."
"1771",NA,NA,NA,NA,NA,42.286841,-83.747152,"645 N. 4th Ave."
"1772",NA,NA,NA,NA,NA,42.275876,-83.723327,"1923 Geddes St."
"1773",NA,NA,NA,NA,NA,42.273911,-83.742761,"516 E. Madison St."
"1774",NA,NA,NA,NA,NA,42.273256,-83.740619,"6 Monroe Ave."
"1775",NA,NA,NA,NA,NA,42.272671,-83.742517,"528 Packard St."
"1776",NA,NA,NA,NA,NA,42.264893,-83.735959,"944 Woodlawn Ave."
"1777",NA,NA,NA,NA,NA,42.273911,-83.742122,"South Quad"
"1778",NA,NA,NA,NA,NA,42.265168,-83.740136,"1309 S. State St."
"1779",NA,NA,NA,NA,NA,42.265363,-83.736123,"933 Woodlawn Ave."
"1780",NA,NA,NA,NA,NA,42.289316,-83.737287,"942 Maiden Lane"
"1781",NA,NA,NA,NA,NA,42.273284,-83.750387,"622 S. Ashley St."
"1782",NA,NA,NA,NA,NA,42.271894,-83.747712,"135 Adams St."
"1783",NA,NA,NA,NA,NA,42.274406,-83.741384,"608 E. Madison St."
"1784",NA,NA,NA,NA,NA,42.282694,-83.7312,"212 S. 14th St."
"1785",NA,NA,NA,NA,NA,42.270537,-83.746548,"1005 Green St."
"1786",NA,NA,NA,NA,NA,42.268764,-83.735135,"1107 Prospect St."
"1787",NA,NA,NA,NA,NA,42.272127,-83.743287,"503 Hill St."
"1788",NA,NA,NA,NA,NA,42.282838,-83.738756,"219 S. Ingalls St."
"1789",NA,NA,NA,NA,NA,42.285462,-83.745511,"518 N. 5th Ave."
"1790",NA,NA,NA,NA,NA,42.267197,-83.735036,"1113 Michigan Ave."
"1791",NA,NA,NA,NA,NA,42.296698,-83.746772,"1315 N. Main St."
"1792",NA,NA,NA,NA,NA,42.286534,-83.740353,"812 Fuller St."
"1793",NA,NA,NA,NA,NA,42.284971,-83.746096,"501 N. 5th Ave."
"1794",NA,NA,NA,NA,NA,42.28102,-83.741133,"Corner of State and Huron Streets"
"1795",NA,NA,NA,NA,NA,42.271897,-83.747563,"149 Hill St."
"1796",NA,NA,NA,NA,NA,42.265037,-83.740481,"1335 S. State St."
"1797",NA,NA,NA,NA,NA,42.275081,-83.729528,"1468 University Terrace"
"1798",NA,NA,NA,NA,NA,42.282736,-83.736951,"1004 Catherine St."
"1799",NA,NA,NA,NA,NA,42.276051,-83.746104,"300 E. Jefferson St."
"1800",NA,NA,NA,NA,NA,42.268637,-83.729832,"1102 Lincoln Ave."
"1801",NA,NA,NA,NA,NA,42.286582,-83.740495,"1116 Fuller St."
"1802",NA,NA,NA,NA,NA,42.286514,-83.745257,"616 N. 5th Ave."
"1803",NA,NA,NA,NA,NA,42.282355,-83.748375,"6 Ann St."
"1804",NA,NA,NA,NA,NA,42.286017,-83.746999,"635 N. 4th Ave."
"1805",NA,NA,NA,NA,NA,42.286489,-83.746106,"609 N. 5th Ave."
"1806",NA,NA,NA,NA,NA,42.285789,-83.74739,"611 N. 4th Ave."
"1807",NA,NA,NA,NA,NA,42.273769,-83.734302,"1211 Willard St."
"1808",NA,NA,NA,NA,NA,42.273093,-83.734909,"East Quad"
"1809",NA,NA,NA,NA,NA,42.269941,-83.737663,"1000 Oakland Ave."
"1810",NA,NA,NA,NA,NA,NA,NA,"No Ann Arbor Addresses (commuted from Detroit)"
"1811",NA,NA,NA,NA,NA,42.28312,-83.738537,"corner of Catherine and Ingalls"
"1812",NA,NA,NA,NA,NA,42.2682,-83.7312,"Corner of 13th and hickory streets"
"1813",NA,NA,NA,NA,NA,42.286292,-83.745502,"305 Beakes St."
"1814",NA,NA,NA,NA,NA,42.270708,-83.735354,"841 E. University Ave."
"1815",NA,NA,NA,NA,NA,42.269519,-83.751355,"206 Hoover Ave."
"1816",NA,NA,NA,NA,NA,42.283283,-83.748958,"57 Miller Ave."
"1817",NA,NA,NA,NA,NA,42.28174,-83.727986,"University Terrace"
"1818",NA,NA,NA,NA,NA,42.278197,-83.732631,"1320 Volland"
"1819",NA,NA,NA,NA,NA,42.270677,-83.747493,"823 Green St."
"1820",NA,NA,NA,NA,NA,42.282321,-83.733381,"1200 E. Ann St."
"1821",NA,NA,NA,NA,NA,42.268927,-83.722326,"1922 Lorraine Pl."
"1822",NA,NA,NA,NA,NA,42.271565,-83.740271,"807 S. State St."
"1823",NA,NA,NA,NA,NA,42.28359,-83.742842,"418 Lawrence"
"1824",NA,NA,NA,NA,NA,42.278883,-83.731374,"Stockwell Hall"
"1825",NA,NA,NA,NA,NA,42.282496,-83.736676,"1009 E. Ann St."
"1826",NA,NA,NA,NA,NA,42.275071,-83.618208,"1624 Geddes Rd."
"1827",NA,NA,NA,NA,NA,42.287452,-83.734708,"1050 E. Wall St."
"1828",NA,NA,NA,NA,NA,42.265338,-83.736861,"921 Woodlawn Ave."
"1829",NA,NA,NA,NA,NA,42.287833,-83.735119,"1050 Wall St."
"1830",NA,NA,NA,NA,NA,42.273777,-83.744935,"Madison St."
"1831",NA,NA,NA,NA,NA,42.279468,-83.74615,"304 S. 5th Ave."
"1832",NA,NA,NA,NA,NA,42.282796,-83.746315,"215 N. 5th Ave."
"1833",NA,NA,NA,NA,NA,42.286755,-83.745118,"702 N. 5th Ave."
"1834",NA,NA,NA,NA,NA,42.28592,-83.746535,"213 Beakes St."
"1835",NA,NA,NA,NA,NA,42.269485,-83.747707,"146 Phillip"
"1836",NA,NA,NA,NA,NA,42.273614,-83.729545,"1523 Washtenaw Ave."
"1837",NA,NA,NA,NA,NA,42.283198,-83.734075,"1021 Catherine St."
"1838",NA,NA,NA,NA,NA,42.275849,-83.745397,"318 E. Jefferson St."
"1839",NA,NA,NA,NA,NA,42.270702,-83.747494,"819 Green St."
"1840",NA,NA,NA,NA,NA,42.257468,-83.719072,"Fletcher Hall"
"1841",NA,NA,NA,NA,NA,42.283201,-83.733778,"1075 Catherine St."
"1842",NA,NA,NA,NA,NA,42.286203,-83.746128,"603 N. 5th Ave."
"1843",NA,NA,NA,NA,NA,42.282393,-83.740238,"Ann St."
"1844",NA,NA,NA,NA,NA,42.287862,-83.734364,"1055 Wall St."
"1845",NA,NA,NA,NA,NA,42.281494,-83.741151,"Huron St."
"1846",NA,NA,NA,NA,NA,42.278673,-83.73144,"1340 Volland"
"1847",NA,NA,NA,NA,NA,42.270246,-83.729583,"1502 Cambridge Rd."
"1848",NA,NA,NA,NA,NA,42.273922,-83.742818,"502 E. Madison"
"1849",NA,NA,NA,NA,NA,42.277736,-83.732406,"1324 Volland St."
"1850",NA,NA,NA,NA,NA,42.285283,-83.739845,"727 E. Kingsley"
"1851",NA,NA,NA,NA,NA,42.265314,-83.737618,"909 Woodlawn Ave."
"1852",NA,NA,NA,NA,NA,42.285126,-83.740387,"713 E. Kingsley St."
"1853",NA,NA,NA,NA,NA,42.274423,-83.741281,"612 E. Madison St."
"1854",NA,NA,NA,NA,NA,42.274373,-83.741867,"604 E. Madison St."
"1855",NA,NA,NA,NA,NA,42.227698,-83.738201,"3558 State St."
"1856",NA,NA,NA,NA,NA,42.271291,-83.747538,"834 Greene St."
"1857",NA,NA,NA,NA,NA,42.265358,-83.736271,"929 Woodlawn Ave."
"1858",NA,NA,NA,NA,NA,42.271127,-83.729593,"Sigma Phi House"
"1859",NA,NA,NA,NA,NA,42.265343,-83.736714,"923 Woodlawn Ave."
"1860",NA,NA,NA,NA,NA,42.282876,-83.733851,"206 14th St."
"1861",NA,NA,NA,NA,NA,42.283531,-83.736131,"1015 E. Catherine St."
"1862",NA,NA,NA,NA,NA,42.271549,-83.747751,"808 Green St."
"1863",NA,NA,NA,NA,NA,42.277981,-83.671557,"1805 Village Green Ln."
"1864",NA,NA,NA,NA,NA,42.269689,-83.748595,"121 Hoover St."
"1865",NA,NA,NA,NA,NA,42.285722,-83.738199,"908 Fuller St."
"1866",NA,NA,NA,NA,NA,42.245163,-83.671121,"906 Packard St."
"1867",NA,NA,NA,NA,NA,42.27803,-83.742012,"10 Maynard St."
"1868",NA,NA,NA,NA,NA,42.278766,-83.736154,"925 N. University Ave."
"1869",NA,NA,NA,NA,NA,42.278343,-83.733123,"25 14th St."
"1870",NA,NA,NA,NA,NA,42.272134,-83.741314,"607 Hill St."
"1871",NA,NA,NA,NA,NA,42.275935,-83.733529,"514 S. Forest"
